customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3131-CUST,Male,0,No,No,44,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),110.08,4795.74,Yes
3132-CUST,Female,0,No,No,46,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.38,2817.82,No
3133-CUST,Male,0,No,No,55,No,No,No,No,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,83.47,4307.8,No
3134-CUST,Female,0,Yes,Yes,53,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,91.05,4400.0,Yes
3135-CUST,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,574.91,Yes
3136-CUST,Female,0,No,No,64,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,105.88,6370.8,No
3137-CUST,Female,0,No,No,69,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),24.12,1634.24,No
3138-CUST,Male,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Electronic check,95.97,0.0,Yes
3139-CUST,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,95.76,1049.94,No
3140-CUST,Female,0,No,No,37,No,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,41.66,1436.98,No
3141-CUST,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),30.3,1242.56,Yes
3142-CUST,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),83.11,3144.74,No
3143-CUST,Male,0,No,Yes,14,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.92,682.13,No
3144-CUST,Male,0,No,No,49,No,Yes,No,No internet service,No,No,No,No,No internet service,One year,No,Mailed check,19.56,915.42,No
3145-CUST,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),62.81,60.0,Yes
3146-CUST,Female,0,Yes,No,52,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Two year,No,Electronic check,83.13,3991.68,No
3147-CUST,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,111.6,2768.64,Yes
3148-CUST,Male,0,No,No,65,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),62.15,3721.16,No
3149-CUST,Male,0,Yes,No,32,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),32.7,1013.48,No
3150-CUST,Male,1,Yes,Yes,58,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.92,3398.12,No
3151-CUST,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,95.95,2290.79,Yes
3152-CUST,Female,0,No,No,20,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,27.88,540.7,No
3153-CUST,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),36.94,1765.84,No
3154-CUST,Male,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),45.96,2895.89,No
3155-CUST,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,64.56,4392.81,No
3156-CUST,Female,1,No,No,65,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,111.52,6638.76,Yes
3157-CUST,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,No,Mailed check,96.02,3378.97,No
3158-CUST,Female,0,Yes,No,13,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.63,1049.34,Yes
3159-CUST,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),100.36,6795.52,Yes
3160-CUST,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),108.06,613.88,Yes
3161-CUST,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,65.17,2181.54,Yes
3162-CUST,Female,0,Yes,No,44,No,No,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,93.7,4059.75,Yes
3163-CUST,Male,0,No,No,21,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,112.34,2339.25,Yes
3164-CUST,Male,0,No,Yes,43,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,72.26,3019.66,No
3165-CUST,Male,0,Yes,No,34,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,95.86,3012.01,No
3166-CUST,Female,0,No,No,59,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),118.19,6445.42,No
3167-CUST,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,66.19,131.01,Yes
3168-CUST,Female,0,Yes,No,66,No,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),86.55,5170.61,Yes
3169-CUST,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,63.56,4099.01,No
3170-CUST,Male,0,No,Yes,54,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),91.0,4724.07,No
3171-CUST,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Electronic check,57.57,437.69,Yes
3172-CUST,Male,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),31.02,1905.67,No
3173-CUST,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),108.59,2899.83,No
3174-CUST,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.54,1180.33,Yes
3175-CUST,Female,0,Yes,No,30,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,119.49,3321.41,No
3176-CUST,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.13,5283.76,No
3177-CUST,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.2,5318.65,No
3178-CUST,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),115.59,7280.89,Yes
3179-CUST,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,24.04,1041.56,Yes
3180-CUST,Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.4,4105.39,Yes
3181-CUST,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,29.3,610.41,Yes
3182-CUST,Male,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),107.62,6253.39,No
3183-CUST,Female,1,Yes,No,53,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.86,5102.72,Yes
3184-CUST,Female,0,No,No,10,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,65.52,601.46,No
3185-CUST,Female,0,Yes,No,62,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.93,5678.93,Yes
3186-CUST,Male,0,Yes,No,21,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,59.0,1124.93,No
3187-CUST,Female,0,No,No,53,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.31,4709.35,Yes
3188-CUST,Female,0,No,Yes,35,No,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,38.21,1321.34,No
3189-CUST,Female,0,No,No,57,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,25.26,1393.42,No
3190-CUST,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,85.89,1526.19,No
3191-CUST,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),60.16,860.26,No
3192-CUST,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),40.51,2064.13,No
3193-CUST,Male,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.55,1541.86,Yes
3194-CUST,Female,0,Yes,No,65,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,107.18,6333.08,No
3195-CUST,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),53.51,622.1,No
3196-CUST,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,102.34,1349.92,Yes
3197-CUST,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.66,2472.0,Yes
3198-CUST,Male,0,No,No,26,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,64.98,1634.51,No
3199-CUST,Female,1,Yes,No,7,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,62.59,436.26,Yes
3200-CUST,Male,1,No,No,69,No,No,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),41.52,2680.68,No
3201-CUST,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),38.04,1714.58,No
3202-CUST,Female,0,No,No,66,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,68.49,4126.72,No
3203-CUST,Male,0,No,No,25,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),64.4,1452.02,No
3204-CUST,Male,0,No,No,35,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,Two year,No,Mailed check,98.0,3139.32,No
3205-CUST,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),66.33,1285.69,No
3206-CUST,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,51.82,2491.96,Yes
3207-CUST,Male,1,Yes,No,10,Yes,No,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,67.04,662.01,Yes
3208-CUST,Female,0,No,No,7,Yes,No,No,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,111.63,704.29,Yes
3209-CUST,Male,0,No,No,56,Yes,No,No,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),33.2,1846.36,No
3210-CUST,Male,0,No,No,45,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,111.48,4540.83,Yes
3211-CUST,Female,0,No,No,1,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.18,89.01,Yes
3212-CUST,Female,0,Yes,No,63,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.88,4925.7,Yes
3213-CUST,Female,0,No,No,51,No,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,62.16,2918.77,Yes
3214-CUST,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,54.8,3410.24,Yes
3215-CUST,Female,0,No,No,10,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,94.17,884.04,Yes
3216-CUST,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Two year,No,Mailed check,80.24,398.57,Yes
3217-CUST,Female,0,No,Yes,63,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,84.55,4853.94,Yes
3218-CUST,Male,0,Yes,No,54,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.19,4267.7,No
3219-CUST,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,24.07,987.69,No
3220-CUST,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.61,904.91,No
3221-CUST,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,54.85,199.93,Yes
3222-CUST,Female,1,No,Yes,24,No,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,99.79,2371.83,Yes
3223-CUST,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,78.05,3455.7,Yes
3224-CUST,Female,1,No,No,72,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,62.41,4440.6,Yes
3225-CUST,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,119.26,8310.81,No
3226-CUST,Male,0,Yes,No,1,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.69,78.86,Yes
3227-CUST,Female,1,Yes,No,9,Yes,No,DSL,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),108.0,910.1,Yes
3228-CUST,Male,0,Yes,No,1,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,112.01,110.48,Yes
3229-CUST,Female,0,No,No,59,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.76,5169.76,Yes
3230-CUST,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,60.8,2471.23,Yes
3231-CUST,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,68.22,438.94,Yes
3232-CUST,Male,0,Yes,No,57,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),34.13,1874.26,No
3233-CUST,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,80.87,445.0,Yes
3234-CUST,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,Yes,Electronic check,70.26,4559.97,No
3235-CUST,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,39.83,729.33,No
3236-CUST,Male,1,Yes,No,46,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,22.18,986.34,No
3237-CUST,Male,0,No,Yes,0,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.64,0.0,Yes
3238-CUST,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,21.11,228.8,Yes
3239-CUST,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,56.82,2607.6,Yes
3240-CUST,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,75.12,210.42,Yes
3241-CUST,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.99,2151.81,No
3242-CUST,Female,1,Yes,No,31,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.47,2172.65,No
3243-CUST,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,41.13,80.83,Yes
3244-CUST,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,51.78,3383.09,No
3245-CUST,Female,0,Yes,No,56,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),18.61,1026.72,No
3246-CUST,Female,0,Yes,Yes,23,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,112.34,2482.26,No
3247-CUST,Male,0,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,79.78,2508.54,No
3248-CUST,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),101.49,194.24,Yes
3249-CUST,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),91.67,247.99,No
3250-CUST,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,75.47,2021.29,No
3251-CUST,Male,0,Yes,Yes,69,Yes,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.39,4623.02,No
3252-CUST,Male,0,Yes,Yes,48,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.54,2783.54,No
3253-CUST,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,Yes,Mailed check,74.39,2074.94,No
3254-CUST,Female,0,No,No,71,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),38.61,2477.34,No
3255-CUST,Female,0,Yes,No,15,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,58.36,824.96,No
3256-CUST,Female,0,No,No,52,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),74.2,3748.52,No
3257-CUST,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,No,Mailed check,92.82,425.37,Yes
3258-CUST,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,98.17,2162.69,Yes
3259-CUST,Male,0,No,No,27,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105.96,2718.9,No
3260-CUST,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),53.7,1046.34,No
3261-CUST,Female,0,No,No,7,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,78.17,537.93,No
3262-CUST,Male,0,No,No,35,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,72.79,2403.48,Yes
3263-CUST,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,59.02,471.74,Yes
3264-CUST,Female,0,Yes,No,39,No,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,52.27,1860.0,No
3265-CUST,Female,1,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.97,940.71,No
3266-CUST,Female,1,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,36.08,0.0,Yes
3267-CUST,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,32.01,1958.72,No
3268-CUST,Female,0,Yes,Yes,67,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,48.64,3186.02,No
3269-CUST,Female,0,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.71,1300.36,No
3270-CUST,Male,0,Yes,Yes,39,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),46.53,1741.66,No
3271-CUST,Male,0,No,Yes,2,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.84,183.43,Yes
3272-CUST,Female,0,No,No,8,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),38.22,292.79,No
3273-CUST,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,44.85,1318.46,No
3274-CUST,Female,0,Yes,No,66,No,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,No,Credit card (automatic),69.29,4230.49,No
3275-CUST,Female,1,Yes,Yes,3,Yes,No phone service,No,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.01,130.46,Yes
3276-CUST,Male,0,Yes,No,5,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,109.38,505.49,Yes
3277-CUST,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,80.43,5602.69,Yes
3278-CUST,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,52.38,1234.86,Yes
3279-CUST,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),64.13,62.94,Yes
